|NO|SAMPLE_ID|식품코드|DB군|상용제품|식품명|연도|지역 / 제조사|채취시기|식품대분류|식품상세분류|1회제공량|내용량_단위|총내용량(g)|총내용량(mL)|에너지(㎉)|에너지(kj)|수분(g)|수분(%)|단백질(g)|지방(g)|지질-가식부 100g당|탄수화물(g)|총당류(g)|자당(g)|포도당(g)|과당(g)|유당(g)|맥아당(g)|갈락토오스(g)|당알콜(g)|에리스리톨(g)|총 식이섬유(g)|총 식이섬유(mg)|총 식이섬유(%)|수용성 식이섬유(g)|불용성 식이섬유(g)|셀룰로오스(%)|리그닌(%)|칼슘(㎎)|철(㎎)|철(㎍)|마그네슘(㎎)|인(㎎)|칼륨(g)|칼륨(㎎)|나트륨(㎎)|아연(㎎)|구리(㎎)|구리(㎍)|망간(㎎)|망간(㎍)|셀레늄(㎍)|몰리브덴(㎍)|요오드(㎍)|염소(㎎)|비타민 A(㎍)|비타민 A(㎍ RE)|레티놀(㎍)|베타카로틴(㎍)|레티놀A효능|비타민 D(D2+D3)(㎍)|비타민 D2(㎍)|비타민 D3(㎍)|비타민 D1(㎍)|비타민 E(㎎)|비타민 E(㎎ α-TE)|알파 토코페롤(㎎)|베타 토코페롤(㎎)|감마 토코페롤(㎎)|델타 토코페롤(㎎)|알파 토코트리에놀(㎎)|베타 토코트리에놀(㎎)|감마 토코트리에놀(㎎)|델타 토코트리에놀(㎎)|토코페롤(㎎)|토코트리에놀(㎎)|비타민 K(㎎)|비타민 K(㎍)|비타민 K1(㎍)|비타민 K2(㎍)|비타민 B1(㎎)|비타민 B1(㎍)|비타민 B2(㎎)|비타민 B2(㎍)|나이아신(㎎)|나이아신(㎎ NE)|나이아신(NE)(㎎)|나이아신(NE)(㎎ NE)|니코틴산 (㎎)|니코틴아마이드(㎎)|판토텐산(㎎)|판토텐산(㎍)|비타민 B6(㎎)|비타민 B6(㎍)|피리독신(㎎)|비오틴(㎍)|엽산(DFE)(㎍)|엽산 - 천연 엽산(㎍)|엽산 - 합성 엽산(㎍)|비타민 B12(㎎)|비타민 B12(㎍)|비타민 C(g)|비타민 C(㎎)|콜린(g)|콜린(㎎)|총 아미노산(g)|총 아미노산(㎎)|필수 아미노산(㎎)|이소류신(㎎)|류신(㎎)|라이신(㎎)|메티오닌(㎎)|페닐알라닌(㎎)|트레오닌(㎎)|트립토판(㎎)|발린(㎎)|히스티딘(㎎)|아르기닌(㎎)|비필수 아미노산(㎎)|티로신(㎎)|시스테인(㎎)|알라닌(㎎)|아스파르트산(㎎)|글루탐산(㎎)|글리신(㎎)|프롤린(㎎)|세린(㎎)|타우린(㎎)|글리신 베타인 (㎎)|호마린(㎎)|트리고넬린(㎎)|리보핵산(㎎)|데옥시리보핵산(㎎)|콜레스테롤(g)|콜레스테롤(㎎)|총 지방산(g)|총 필수 지방산(g)|총 포화 지방산(g)|총 포화 지방산(%)|부티르산(4:0)(g)|부티르산(4:0)(㎎)|카프로산(6:0)(g)|카프로산(6:0)(㎎)|카프릴산(8:0)(g)|카프릴산(8:0)(㎎)|카프르산(10:0)(g)|카프르산(10:0)(㎎)|라우르산(12:0)(g)|라우르산(12:0)(㎎)|라우르산(12:0)(%)|트라이데칸산(13:0)(㎎)|미리스트산(14:0)(g)|미리스트산(14:0)(㎎)|미리스트산(14:0)(%)|펜타데칸산(15:0)(㎎)|팔미트산(16:0)(g)|팔미트산(16:0)(㎎)|팔미트산(16:0)(%)|헵타데칸산(17:0)(㎎)|스테아르산(18:0)(g)|스테아르산(18:0)(㎎)|스테아르산(18:0)(%)|아라키드산(20:0)(g)|아라키드산(20:0)(㎎)|아라키드산(20:0)(%)|헨에이코산산(21:0)(㎎)|베헨산(22:0)(㎎)|트리코산산(23:0)(㎎)|리그노세르산(24:0)(㎎)|총 단일 불포화지방산(g)|총 단일 불포화지방산(%)|미리스톨레산(14:1)(g)|미리스톨레산(14:1)(㎎)|미리스톨레산(14:1)(%)|팔미톨레산(16:1)(g)|팔미톨레산(16:1)(㎎)|팔미톨레산(16:1)(%)|헵타데센산(17:1)(㎎)|올레산(18:1(n-9))(g)|올레산(18:1(n-9))(㎎)|올레산(18:1(n-9))(%)|박센산(18:1(n-7))(g)|박센산(18:1(n-7))(㎎)|가돌레산(20:1)(g)|가돌레산(20:1)(㎎)|가돌레산(20:1)(%)|에루크산(22:1)(㎎)|에루크산(22:1)(%)|네르본산(24:1)(㎎)|총 다중 불포화지방산(g)|총 다중 불포화지방산(%)|리놀레산(18:2(n-6)c)(g)|리놀레산(18:2(n-6)c)(㎎)|리놀레산(18:2(n-6)c)(%)|알파 리놀렌산(18:3(n-3))(g)|알파 리놀렌산(18:3(n-3))(㎎)|리놀렌산(18:3(n-3)(%)|감마 리놀렌산(18:3(n-6))(g)|감마 리놀렌산(18:3(n-6))(㎎)|스테아리돈산(18:4)(%)|에이코사디에노산(20:2(n-6))(g)|에이코사디에노산(20:2(n-6))(㎎)|에이코사트리에노산(20:3(n-3))(㎎)|에이코사트리에노산(20:3(n-6))(g)|에이코사트리에노산(20:3(n-6))(㎎)|아라키돈산(20:4(n-6))(g)|아라키돈산(20:4(n-6))(㎎)|아라키돈산(20:4(n-6))(%)|에이코사테트라에노산(20:4(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(g)|에이코사펜타에노산(20:5(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(%)|도코사디에노산(22:2)(㎎)|도코사펜타에노산(22:5(n-3))(g)|도코사펜타에노산(22:5(n-3))(㎎)|도코사펜타에노산(22:5(n-3))(%)|도코사헥사에노산(22:6(n-3))(g)|도코사헥사에노산(22:6(n-3))(㎎)|도코사헥사에노산(22:6(n-3))(%)|EPA와 DHA의 합(㎎)|오메가 3 지방산(g)|오메가 6 지방산(g)|트랜스 지방산(g)|트랜스 올레산(18:1(n-9)t)(g)|트랜스 올레산(18:1(n-9)t)(㎎)|트랜스 리놀레산 (18:2t)(g)|트랜스 리놀레산 (18:2t)(㎎)|트랜스 리놀렌산(18:3t)(g)|트랜스 리놀렌산(18:3t)(㎎)|트랜스 리놀렌산(18:3t)(%)|냉산가용성물질(㎎)|총 불포화지방산(g)|식염상당량(g)|회분(g)|폐기율(%)|가식부(%)|산가용성물질(%)|카페인(㎎)|성분표출처|발행기관
248|249|D000424-ZZ-AVG|D000424|음식|품목대표|참꼬막|2019|전국(대표)|평균|찜류|어패류찜|80.0|g|-|-|90.7869700375243|-|59.025264|-|12.4721171126789|2.50317333333333|-|4.59248539670214|0|0|0|0|0|0|-|-|-|1.73515114546442|-|-|-|-|-|-|62.6643585133989|-|9.6059789486198|48.13|125.294209366905|-|149.345207597899|234.162748807679|1.87|0.09|-|0.84|-|45.6|-|-|-|-|-|24.3658746842661|81.6059674190135|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.5|0|-|-|-|-|0.101874681160759|-|0.136998277954748|-|1.60155334964095|-|-|-|-|-|-|-|-|-|-|-|41.3|-|-|-|0|-|0|-|-|-|-|-|452.15|828.95|865.49|244.15|482.35|563.94|-|518.25|237.27|1231.45|-|422.59|182.2|690.86|1291.08|1668.5|23.36|405.72|559.21|-|-|-|-|-|-|-|65.0322071206574|-|-|0.376918226984317|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|0.2|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|0.1|-|-|0|-|0.1|-|-|-|-|-|-|-|0.1|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.2|-|-|-|0|-|-|0.1|-|-|-|-|-|0.0161450653348943|0|-|0|-|0|-|-|-|-|-|1.40696015728558|-|-|-|-|(주)대산후드|식품의약품안전처
250|251|D000426-ZZ-AVG|D000426|음식|품목대표|해물찜|2019|전국(대표)|평균|찜류|어패류찜|500.0|g|-|-|400.08|-|402.8|-|42.6|9.8|-|35.4|5.5|0.2|1|2.1|0|2.3|-|-|-|10.5|-|-|-|-|-|-|566|-|8|188.82|585.88|-|1126.41|2137.21|4.85|1.27|-|1.23|-|167.65|-|-|-|-|-|34.66|2075.83|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|13.27|0.09|-|-|-|-|0.06|-|0.35|-|0.15|-|-|-|-|-|-|-|-|-|-|-|120.27|-|-|-|14.75|-|0|-|-|-|-|-|1530.58034356757|2917.61669909358|3083.66414308|777.629706131042|1598.43836322223|2015.16639833386|-|1699.16231149971|846.280063644531|3112.31679260798|-|1335.52359896081|459.323989336792|2327.41253863567|4790.69348511216|6598.79432362343|2483.11875384391|1863.70128773553|1867.3658061105|-|-|-|-|-|-|-|419.16|-|-|1.5|-|0|-|0|-|0|-|0|-|0.00480645172193266|-|-|-|0.0742118843966414|-|-|-|1.0744160464373|-|-|-|0.351756457849063|-|-|0.0302185260054076|-|-|-|-|-|-|-|-|0|-|-|0.125217713132786|-|-|-|1.29710582687667|-|-|0.14728219020006|-|0.0651813243662505|-|-|-|-|-|-|-|2.45080584758259|-|-|0.507553493587794|-|-|0.0149493286637968|-|-|0.0175369441014638|-|-|0|-|0.0844865932262093|-|-|-|0.376640905277253|-|-|-|0.0368366539978824|-|-|0.534966783902175|-|-|-|-|-|0|0.00984688715695946|-|0.0118461398661653|-|0.0195757450776816|-|-|-|-|-|9.4|-|-|-|-|식약처('16) 제4권|식품의약품안전처
251|252|D000427-ZZ-AVG|D000427|음식|품목대표|홍어찜|2019|전국(대표)|평균|찜류|어패류찜|250.0|g|-|-|202.669418408806|-|196.086240111427|-|47.1198472222222|1.03388814799945|-|1.22125904698058|1.22125904698058|0.141308926626245|0|0.640783453687667|0|0.439166666666667|-|-|-|2.0763207184592|-|-|-|-|-|-|643.021796599365|-|1.19595213432973|71.16|620.440346384554|-|514.699802790191|644.958080910142|1.53|0.19|-|0.25|-|0|-|-|-|-|-|9.06977399185559|204.030639634326|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1.26|0.02|-|-|-|-|0|-|0.0662468924069212|-|8.65658524862804|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|1.48013529722204|-|-|-|-|-|1614.04|2753.18|3121.56|1092.99|1510.57|1808.91|-|1678.67|853.84|2758.55|-|1257.24|455.35|2649.32|3742.58|5790.01|2661.69|1708.67|1813.62|-|-|-|-|-|-|-|235.123042488837|-|-|0.344714654782129|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.3|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.2|-|-|0.1|-|0|-|-|-|-|-|-|-|0.3|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0.1|-|-|-|0|-|-|0.2|-|-|-|-|-|0.00767036641196748|0|-|0|-|0|-|-|-|-|-|4.538765471371|-|-|-|-|식약처('13) 제2권|식품의약품안전처
3|4|D000009-ZZ-AVG|D000009|음식|품목대표|닭꼬치|2019|전국(대표)|평균|구이류|육류구이|70.0|g|-|-|176.722661137077|-|35.3079065997919|-|11.561723041353|8.56501389120873|-|13.3476609876966|3.15210668563089|0.106114460794218|0.816880663046302|1.63997930717926|0|0.589132254611108|-|-|-|2.07170833333333|-|-|-|-|-|-|17.6750468292727|-|7.63691788880754|0|122.798123571596|-|152.663030000484|286.911027516294|0|0|-|0|-|0|-|-|-|-|-|14.7534711264017|46.097313453717|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|-|-|-|-|0.226146222103857|-|0.18408413082574|-|1.71325274082621|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0|-|-|-|-|-|0|0|0|0|0|0|-|0|0|0|-|-|0|0|0|0|0|0|0|-|-|-|-|-|-|-|31.4437176472469|-|-|2.31532784916834|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|1.8|-|-|-|0.5|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.4|-|-|-|3.3|-|-|0.2|-|0|-|-|-|-|-|-|-|1.9|-|-|0.2|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.0438631942105014|0|-|0|-|0|-|-|-|-|-|1.2176954799497|-|-|-|-|식약처('12) 제1권|식품의약품안전처
10|11|D000020-ZZ-AVG|D000020|음식|품목대표|소양념갈비구이|2019|전국(대표)|평균|구이류|육류구이|300.0|g|-|-|989.15|-|137|-|60.1|71.6|-|26.2|13.9|5.8|1.8|3.5|0|2.8|-|-|-|7.5|-|-|-|-|-|-|85.27|-|6.34|59.1|412.97|-|632.12|1378.45|19.04|0.23|-|0.22|-|127.75|-|-|-|-|-|19.23|46.95|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.05|0.12|-|-|-|-|0.25|-|0.37|-|0.49|-|-|-|-|-|-|-|-|-|-|-|27.81|-|-|-|8.2|-|0.27|-|-|-|-|-|2445.17758686569|4731.13471873037|5143.15921718639|1445.08956411075|2517.25888467596|2730.26731980741|-|2722.33975215928|1675.30977595661|3964.46949448747|-|1948.21467695239|413.527872630033|3432.60459626949|5424.1601144524|10162.0538730581|3193.13679146571|2497.44071776049|2396.40588986667|-|-|-|-|-|-|-|186.63|-|-|27.2|-|0|-|0|-|0|-|0.0298125450022022|-|0.0534152300827031|-|-|-|1.99143359247428|-|-|-|15.6971706037101|-|-|-|9.35133194661679|-|-|0.0646371726759693|-|-|-|-|-|-|-|-|0.422878823456508|-|-|1.94644121642492|-|-|-|24.2735359357926|-|-|0.799936731784415|-|0.139214587280929|-|-|-|-|-|-|-|2.37958881663374|-|-|0.256398368950379|-|-|0.00973660667343288|-|-|0.0194968121873432|-|-|0.0870411931611652|-|0.151977245639242|-|-|-|0|-|-|-|0.0459679424967567|-|-|0|-|-|-|-|-|3.5|2.84138501201769|-|0.599602256023396|-|0.0554392298120696|-|-|-|-|-|5.1|-|-|-|-|식약처('16) 제4권|식품의약품안전처
11|12|D000021-97-AVG|D000021|음식|품목대표|양념왕갈비|2019|수원|평균|구이류|육류구이|150.0|g|-|-|480.81|-|71.8|-|27.1|35.3|-|13.7|6.8|5.6|0|0.4|0|0.7|-|-|-|1.4|-|-|-|-|-|-|31.21|-|2.93|26.29|174.75|-|283.01|548.76|8.26|0.11|-|0.07|-|47.92|-|-|-|-|-|8.95|9.12|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1.04|0.06|-|-|-|-|0|-|0.1|-|0.26|-|-|-|-|-|-|-|-|-|-|-|9.3|-|-|-|0|-|0|-|-|-|-|-|1118.90183280191|2238.7072031054|2349.4796624873|678.794378652334|1156.53832825036|1203.4740330507|-|1341.19874118552|764.157934379653|1756.2128774574|-|831.901980779748|186.089016832224|1720.23334281315|2464.26582770064|4416.56597761984|1490.68448294289|1142.00591157558|1124.3958876455|-|-|-|-|-|-|-|58.52|-|-|13|-|0|-|0|-|0|-|0.013825499825023|-|0.0254296134732914|-|-|-|0.997086307484676|-|-|-|7.44223161482825|-|-|-|4.4990378115373|-|-|0.0324218728612287|-|-|-|-|-|-|-|-|0.209337054463741|-|-|0.96409313368625|-|-|-|11.7680182425751|-|-|0.361264484006642|-|0.0734657427622882|-|-|-|-|-|-|-|1.30022960588078|-|-|0.0868964625551363|-|-|0|-|-|0.0113790938297085|-|-|0.0251606008949195|-|0.056489574270559|-|-|-|0|-|-|-|0.0157471446872013|-|-|0|-|-|-|-|-|2.2|1.83364565794927|-|0.299229354304315|-|0.0263073168544297|-|-|-|-|-|2.1|-|-|-|-|식약처('16) 제4권|식품의약품안전처
17|18|D000027-ZZ-AVG|D000027|음식|품목대표|훈제오리|2019|전국(대표)|평균|구이류|육류구이|250.0|g|-|-|797.1397416375|-|126.472598285975|-|43.0580921092491|64.0660052123335|-|12.0783315723756|0.26992855663196|0.0152777777777778|0|0.254650778854182|0|0|-|-|-|1.35895664195866|-|-|-|-|-|-|38.4902918586025|-|4.1658833809523|41.16|623.669800083298|-|496.430925418653|1220.36711357861|4.23|0.63|-|0.12|-|0|-|-|-|-|-|80.649796497034|4.43479550273478|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1.47|0.17|-|-|-|-|0.601004678527886|-|0.601209031171371|-|8.35428307007489|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|47.7088483639776|-|-|-|-|-|1737.68|3153.94|3431.98|1023.04|1673.48|1901.19|-|1918.49|1140.26|3073.46|-|1462.5|337.79|2592.34|3839.86|6798.75|2734.71|2077.17|1801.85|-|-|-|-|-|-|-|171.003918961307|-|-|15.9837942567046|-|0|-|0|-|0|-|0|-|0.1|-|-|-|0.4|-|-|-|12.2|-|-|-|3.2|-|-|0|-|-|-|-|-|-|-|-|0.1|-|-|2|-|-|-|24.6|-|-|0.3|-|0.2|-|-|-|-|-|-|-|7.8|-|-|0.5|-|-|0|-|-|0.1|-|-|0.1|-|0.4|-|-|-|0|-|-|-|0.1|-|-|0|-|-|-|-|-|0.390324824801881|0.2|-|0.1|-|0.1|-|-|-|-|-|4.32497282006662|-|-|-|-|식약처('13) 제2권|식품의약품안전처
4196|4197|D014031-ZZ-AVG|D014031|음식|외식|치킨윙|2019|난타5000|평균|튀김류|치킨류|200.0|g|1000|-|386|-|-|-|48|-|-|-|5|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1363|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|식약처('19)|식품의약품안전처
4|5|D000010-ZZ-AVG|D000010|음식|품목대표|더덕구이|2019|전국(대표)|평균|구이류|채소류구이|100.0|g|-|-|184|-|58.1|-|3.1|5.2|-|31.1|11.6|2.2|2.7|1.5|0|5.1|-|-|-|6.8|-|-|-|-|-|-|46.42|-|1.43|38.21|88.17|-|262.44|743.37|0.59|0.13|-|0.42|-|0|-|-|-|-|-|0|481.44|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.89|1.47|-|-|-|-|0.23|-|0.08|-|0.18|-|-|-|-|-|-|-|-|-|-|-|16.77|-|-|-|0|-|1.34|-|-|-|-|-|69.84|126.53|90.72|16.36|82.78|70.97|-|87.91|44.56|457.03|-|33.86|9.73|91.19|203.15|620.8|83.58|117.2|83.49|-|-|-|-|-|-|-|0.12|-|-|0.8|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.5|-|-|-|0.2|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|1.3|-|-|0.1|-|0|-|-|-|-|-|-|-|2.3|-|-|0.4|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|2.5|-|-|-|-|식약처('17) 제5권|식품의약품안전처
7365|7366|D018585-ZZ-AVG|D018585|음식|외식|두부구이|2020|식품의대표값|평균|구이류|채소류구이|65.0|g|-|-|91.12|-|-|-|7.02|5.74|-|2.85|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1.97|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|식약처('20)|식품의약품안전처
189|190|D000334-ZZ-AVG|D000334|음식|품목대표|가자미전|2019|전국(대표)|평균|전.적 및 부침류|어패류전|150.0|g|-|-|230.281543399068|-|102.644028164233|-|25.75998578125|11.0647285403889|-|6.9147608526418|0.304989051476092|0|0|0.304989051476092|0|0|-|-|-|1.36385461965873|-|-|-|-|-|-|346.84866388482|-|0.766899618158214|45.54|371.102748296406|-|340.265274034026|819.365349972014|1.27|0.01|-|0.11|-|116.13|-|-|-|-|-|52.6211703062568|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.29|0.02|-|-|-|-|0.158377696158104|-|0.201729770330208|-|0.306911306227655|-|-|-|-|-|-|-|-|-|-|-|27.91|-|-|-|0|-|0|-|-|-|-|-|892.68|1630.32|1735.89|606.37|841.96|922.69|-|986.03|438.35|1443.64|-|670.41|211.12|1256.37|2072.59|3325.91|542.7|843.58|1018.61|-|-|-|-|-|-|-|176.272282837032|-|-|2.24407522866244|-|0|-|0|-|0|-|0|-|0|-|-|-|0.2|-|-|-|1.6|-|-|-|0.5|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.6|-|-|-|2.2|-|-|0.4|-|0.4|-|-|-|-|-|-|-|3.2|-|-|0.4|-|-|0.1|-|-|0|-|-|0|-|0|-|-|-|0.6|-|-|-|0.2|-|-|0.6|-|-|-|-|-|0.0547145003105198|0|-|0|-|0|-|-|-|-|-|3.61649666148676|-|-|-|-|(주)대산후드|식품의약품안전처
191|192|D000337-ZZ-AVG|D000337|음식|품목대표|굴전|2019|전국(대표)|평균|전.적 및 부침류|어패류전|100.0|g|-|-|195|-|62.9|-|10.6|10.5|-|14.5|1.3|0.2|0.3|0.3|0|0.6|-|-|-|2.4|-|-|-|-|-|-|36.24|-|3.21|32.61|160.08|-|194.56|325.7|8.35|1.74|-|0.5|-|0.06|-|-|-|-|-|33.96|110.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.99|0.11|-|-|-|-|0.07|-|0.3|-|0.51|-|-|-|-|-|-|-|-|-|-|-|37.19|-|-|-|8.6|-|17.67|-|-|-|-|-|390.65|703.61|649.08|230.49|440.73|413.02|-|482.96|207.78|727.5|-|299.63|115.82|500.37|920.45|1732.08|474|554.32|516.33|-|-|-|-|-|-|-|96.88|-|-|2.1|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|1.6|-|-|-|0.5|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|2.7|-|-|0.2|-|0|-|-|-|-|-|-|-|4.2|-|-|0.4|-|-|0|-|-|0|-|-|0|-|0.1|-|-|-|0.3|-|-|-|0|-|-|0.1|-|-|-|-|-|0.1|0|-|0|-|0|-|-|-|-|-|1.5|-|-|-|-|식약처('17) 제5권|식품의약품안전처
195|196|D000343-ZZ-AVG|D000343|음식|품목대표|동태전|2019|전국(대표)|평균|전.적 및 부침류|어패류전|150.0|g|-|-|268.045310822389|-|99.2010347042401|-|22.6355416666667|15.0400582252443|-|10.5356550321307|0.21772917178518|0.00770833333333333|0|0.16110417178518|0|0.0489166666666667|-|-|-|3.41669669568237|-|-|-|-|-|-|48.3975203322072|-|1.23028735132403|31.83|420.790034147092|-|260.926434656329|702.156833355933|1.07|0.21|-|0.13|-|0|-|-|-|-|-|38.5666884293448|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|6.31|0.23|-|-|-|-|0.02894772104875|-|0.235085103348528|-|0.298397393046639|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0|-|-|-|-|-|937.12|1828.39|1783.34|671.27|957.86|1011.77|-|1082.54|462.82|1375.84|-|755.06|306.6|1205.13|2141.87|3513.86|931.25|835.93|1160.05|-|-|-|-|-|-|-|178.759777701173|-|-|3.16453953718146|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|2.3|-|-|-|0.8|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|4.2|-|-|0.3|-|0.1|-|-|-|-|-|-|-|6.2|-|-|0.6|-|-|0|-|-|0|-|-|0|-|0.1|-|-|-|0.1|-|-|-|0|-|-|0.2|-|-|-|-|-|0.0887301708949381|0|-|0.1|-|0|-|-|-|-|-|2.58771037171817|-|-|-|-|식약처('13) 제2권/명절|식품의약품안전처
7197|7198|D018417-ZZ-AVG|D018417|음식|품목대표|해물파전|2020|전국(대표)|평균|전.적 및 부침류|어패류전|150.0|g|-|-|256.14|-|100.01|-|8.25|12.60|-|27.43|1.23|0.00|0.00|0.10|0.00|1.13|-|-|-|2.44|-|-|-|-|-|-|64.65|3.52|-|24.42|138.26|-|190.61|449.35|0.69|0.1|-|0.51|-|37.00|-|-|-|-|-|16.45|492.87|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|5.58|0.01|-|-|-|-|0.32|-|0.12|-|0.21|-|-|-|-|-|-|-|-|-|-|-|69.07|-|-|-|5.68|-|0.39|-|-|-|7718.34|-|336.29|622.77|415.36|166.49|408.25|301.71|-|407.47|148.30|439.12|-|236.69|83.97|334.68|603.85|1866.34|300.13|571.05|475.85|-|-|-|-|-|-|-|76.08|-|-|1.56|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.02|-|-|-|1.15|-|-|-|0.37|-|-|0.02|-|-|-|-|-|-|-|-|0.00|-|-|0.06|-|-|-|1.86|-|-|0.12|-|0.02|-|-|-|-|-|-|-|3.59|-|-|0.39|-|-|0.03|-|-|0.01|-|-|0.00|-|0.04|-|-|-|0.02|-|-|-|0.00|-|-|0.03|-|-|-|-|-|0.05|0.00|-|0.04|-|0.01|-|-|-|-|-|1.71|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
194|195|D000342-ZZ-AVG|D000342|음식|품목대표|동그랑땡|2019|전국(대표)|평균|전.적 및 부침류|육류전|150.0|g|-|-|309.200376856761|-|95.2812766453808|-|19.6177166666667|20.0006744068771|-|12.6808601320501|0.978526736519764|0|0|0.283286690292975|0|0.695240046226789|-|-|-|3.64538964371169|-|-|-|-|-|-|98.3984509592176|-|2.03409652734692|41.2|246.297422543404|-|344.291317273373|553.086787151812|1.95|0.24|-|0.54|-|0|-|-|-|-|-|9.72793639691226|531.354148127236|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|4.58|0.44|-|-|-|-|0.320133291519902|-|0.263698611350433|-|1.22266105501181|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0|-|-|-|-|-|867.88|572.24|797.47|1528.27|1353.47|905.87|-|827.38|3386.32|0|-|992.97|1207.04|0.1|1013.91|1876.8|222.64|376.77|900.39|-|-|-|-|-|-|-|103.265489745663|-|-|4.65713731883809|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0|-|-|-|0.1|-|-|3.2|-|-|-|-|-|-|-|-|1.3|-|-|0.1|-|-|-|0|-|-|0.2|-|5.7|-|-|-|-|-|-|-|0.1|-|-|0|-|-|0|-|-|0.4|-|-|6.2|-|0|-|-|-|0.1|-|-|-|0.6|-|-|0|-|-|-|-|-|0.11694895330401|0|-|0|-|0|-|-|-|-|-|2.41947214902543|-|-|-|-|식약처('13) 제2권/명절|식품의약품안전처
