|NO|SAMPLE_ID|식품코드|DB군|상용제품|식품명|연도|지역 / 제조사|채취시기|식품대분류|식품상세분류|1회제공량|내용량_단위|총내용량(g)|총내용량(mL)|에너지(㎉)|에너지(kj)|수분(g)|수분(%)|단백질(g)|지방(g)|지질-가식부 100g당|탄수화물(g)|총당류(g)|자당(g)|포도당(g)|과당(g)|유당(g)|맥아당(g)|갈락토오스(g)|당알콜(g)|에리스리톨(g)|총 식이섬유(g)|총 식이섬유(mg)|총 식이섬유(%)|수용성 식이섬유(g)|불용성 식이섬유(g)|셀룰로오스(%)|리그닌(%)|칼슘(㎎)|철(㎎)|철(㎍)|마그네슘(㎎)|인(㎎)|칼륨(g)|칼륨(㎎)|나트륨(㎎)|아연(㎎)|구리(㎎)|구리(㎍)|망간(㎎)|망간(㎍)|셀레늄(㎍)|몰리브덴(㎍)|요오드(㎍)|염소(㎎)|비타민 A(㎍)|비타민 A(㎍ RE)|레티놀(㎍)|베타카로틴(㎍)|레티놀A효능|비타민 D(D2+D3)(㎍)|비타민 D2(㎍)|비타민 D3(㎍)|비타민 D1(㎍)|비타민 E(㎎)|비타민 E(㎎ α-TE)|알파 토코페롤(㎎)|베타 토코페롤(㎎)|감마 토코페롤(㎎)|델타 토코페롤(㎎)|알파 토코트리에놀(㎎)|베타 토코트리에놀(㎎)|감마 토코트리에놀(㎎)|델타 토코트리에놀(㎎)|토코페롤(㎎)|토코트리에놀(㎎)|비타민 K(㎎)|비타민 K(㎍)|비타민 K1(㎍)|비타민 K2(㎍)|비타민 B1(㎎)|비타민 B1(㎍)|비타민 B2(㎎)|비타민 B2(㎍)|나이아신(㎎)|나이아신(㎎ NE)|나이아신(NE)(㎎)|나이아신(NE)(㎎ NE)|니코틴산 (㎎)|니코틴아마이드(㎎)|판토텐산(㎎)|판토텐산(㎍)|비타민 B6(㎎)|비타민 B6(㎍)|피리독신(㎎)|비오틴(㎍)|엽산(DFE)(㎍)|엽산 - 천연 엽산(㎍)|엽산 - 합성 엽산(㎍)|비타민 B12(㎎)|비타민 B12(㎍)|비타민 C(g)|비타민 C(㎎)|콜린(g)|콜린(㎎)|총 아미노산(g)|총 아미노산(㎎)|필수 아미노산(㎎)|이소류신(㎎)|류신(㎎)|라이신(㎎)|메티오닌(㎎)|페닐알라닌(㎎)|트레오닌(㎎)|트립토판(㎎)|발린(㎎)|히스티딘(㎎)|아르기닌(㎎)|비필수 아미노산(㎎)|티로신(㎎)|시스테인(㎎)|알라닌(㎎)|아스파르트산(㎎)|글루탐산(㎎)|글리신(㎎)|프롤린(㎎)|세린(㎎)|타우린(㎎)|글리신 베타인 (㎎)|호마린(㎎)|트리고넬린(㎎)|리보핵산(㎎)|데옥시리보핵산(㎎)|콜레스테롤(g)|콜레스테롤(㎎)|총 지방산(g)|총 필수 지방산(g)|총 포화 지방산(g)|총 포화 지방산(%)|부티르산(4:0)(g)|부티르산(4:0)(㎎)|카프로산(6:0)(g)|카프로산(6:0)(㎎)|카프릴산(8:0)(g)|카프릴산(8:0)(㎎)|카프르산(10:0)(g)|카프르산(10:0)(㎎)|라우르산(12:0)(g)|라우르산(12:0)(㎎)|라우르산(12:0)(%)|트라이데칸산(13:0)(㎎)|미리스트산(14:0)(g)|미리스트산(14:0)(㎎)|미리스트산(14:0)(%)|펜타데칸산(15:0)(㎎)|팔미트산(16:0)(g)|팔미트산(16:0)(㎎)|팔미트산(16:0)(%)|헵타데칸산(17:0)(㎎)|스테아르산(18:0)(g)|스테아르산(18:0)(㎎)|스테아르산(18:0)(%)|아라키드산(20:0)(g)|아라키드산(20:0)(㎎)|아라키드산(20:0)(%)|헨에이코산산(21:0)(㎎)|베헨산(22:0)(㎎)|트리코산산(23:0)(㎎)|리그노세르산(24:0)(㎎)|총 단일 불포화지방산(g)|총 단일 불포화지방산(%)|미리스톨레산(14:1)(g)|미리스톨레산(14:1)(㎎)|미리스톨레산(14:1)(%)|팔미톨레산(16:1)(g)|팔미톨레산(16:1)(㎎)|팔미톨레산(16:1)(%)|헵타데센산(17:1)(㎎)|올레산(18:1(n-9))(g)|올레산(18:1(n-9))(㎎)|올레산(18:1(n-9))(%)|박센산(18:1(n-7))(g)|박센산(18:1(n-7))(㎎)|가돌레산(20:1)(g)|가돌레산(20:1)(㎎)|가돌레산(20:1)(%)|에루크산(22:1)(㎎)|에루크산(22:1)(%)|네르본산(24:1)(㎎)|총 다중 불포화지방산(g)|총 다중 불포화지방산(%)|리놀레산(18:2(n-6)c)(g)|리놀레산(18:2(n-6)c)(㎎)|리놀레산(18:2(n-6)c)(%)|알파 리놀렌산(18:3(n-3))(g)|알파 리놀렌산(18:3(n-3))(㎎)|리놀렌산(18:3(n-3)(%)|감마 리놀렌산(18:3(n-6))(g)|감마 리놀렌산(18:3(n-6))(㎎)|스테아리돈산(18:4)(%)|에이코사디에노산(20:2(n-6))(g)|에이코사디에노산(20:2(n-6))(㎎)|에이코사트리에노산(20:3(n-3))(㎎)|에이코사트리에노산(20:3(n-6))(g)|에이코사트리에노산(20:3(n-6))(㎎)|아라키돈산(20:4(n-6))(g)|아라키돈산(20:4(n-6))(㎎)|아라키돈산(20:4(n-6))(%)|에이코사테트라에노산(20:4(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(g)|에이코사펜타에노산(20:5(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(%)|도코사디에노산(22:2)(㎎)|도코사펜타에노산(22:5(n-3))(g)|도코사펜타에노산(22:5(n-3))(㎎)|도코사펜타에노산(22:5(n-3))(%)|도코사헥사에노산(22:6(n-3))(g)|도코사헥사에노산(22:6(n-3))(㎎)|도코사헥사에노산(22:6(n-3))(%)|EPA와 DHA의 합(㎎)|오메가 3 지방산(g)|오메가 6 지방산(g)|트랜스 지방산(g)|트랜스 올레산(18:1(n-9)t)(g)|트랜스 올레산(18:1(n-9)t)(㎎)|트랜스 리놀레산 (18:2t)(g)|트랜스 리놀레산 (18:2t)(㎎)|트랜스 리놀렌산(18:3t)(g)|트랜스 리놀렌산(18:3t)(㎎)|트랜스 리놀렌산(18:3t)(%)|냉산가용성물질(㎎)|총 불포화지방산(g)|식염상당량(g)|회분(g)|폐기율(%)|가식부(%)|산가용성물질(%)|카페인(㎎)|성분표출처|발행기관
91|92|D000167-ZZ-AVG|D000167|음식|품목대표|짬뽕라면|2019|전국(대표)|평균|면 및 만두류|라면류|750.0|g|-|-|689|-|601.1|-|21.3|26.3|-|92|1.6|0.4|0.2|0.6|0|0.5|-|-|-|8.6|-|-|-|-|-|-|586.78|-|2.86|84.18|304.28|-|660.05|2493.81|1.61|0.22|-|1.04|-|70.2|-|-|-|-|-|0|1523.18|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|7.65|3.05|-|-|-|-|1.33|-|1.58|-|2.1|-|-|-|-|-|-|-|-|-|-|-|66.77|-|-|-|1.58|-|0|-|-|-|-|-|660|1378.43|884.75|325.03|861.31|685.91|-|766.89|379.63|1006.69|-|497.49|314.77|879.48|1410.2|5037.81|54.75|1507.01|943.42|-|-|-|-|-|-|-|106.69|-|-|8.6|-|0|-|0|-|0|-|0|-|0|-|-|-|0.2|-|-|-|7.4|-|-|-|0.9|-|-|0.1|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|6.9|-|-|0.2|-|0.3|-|-|-|-|-|-|-|4.6|-|-|0.3|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0.1|-|-|-|-|-|0.1|0|-|0.1|-|0|-|-|-|-|-|9.4|-|-|-|-|식약처('15) 제3권|식품의약품안전처
92|93|D000169-ZZ-AVG|D000169|음식|품목대표|치즈라면|2019|전국(대표)|평균|면 및 만두류|라면류|600.0|g|-|-|595|-|473|-|16.8|23|-|80|0.9|0.3|0.1|0.2|0|0.2|-|-|-|8|-|-|-|-|-|-|337.25|-|1.34|39.25|387.16|-|362.05|2113.4|1.34|0.08|-|0.57|-|91.99|-|-|-|-|-|56.05|567.35|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|5.97|3.49|-|-|-|-|0.66|-|1.72|-|0.78|-|-|-|-|-|-|-|-|-|-|-|87.85|-|-|-|1.72|-|0|-|-|-|-|-|589.21|1265.72|709.73|316.01|770.08|559.62|-|839.91|361.27|653.64|-|531.46|331.05|609.93|1008.15|4711.48|71.42|1511.83|891.67|-|-|-|-|-|-|-|103.67|-|-|9.4|-|0|-|0.1|-|0.1|-|0.1|-|0.2|-|-|-|0.5|-|-|-|7.3|-|-|-|1.1|-|-|0.1|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|6.5|-|-|0.1|-|0.1|-|-|-|-|-|-|-|2.5|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.2|0.1|-|0.1|-|0|-|-|-|-|-|7.2|-|-|-|-|식약처('15) 제3권|식품의약품안전처
93|94|D000171-ZZ-AVG|D000171|음식|품목대표|크림소스스파게티|2019|전국(대표)|평균|면 및 만두류|스파게티류|400.0|g|-|-|837.570175509636|-|249.532985794741|-|21.7935107453258|50.5939063717594|-|73.7627437956245|9.1733667138593|0.657807289388728|0.468826481468544|0.540426054933311|6.68486244362427|0.821444444444444|-|-|-|4.75545588010401|-|-|-|-|-|-|241.448826408088|-|1.50179431022041|62.34|411.169811470006|-|523.069774467137|1030.21030251365|2.24|0.34|-|0.66|-|0|-|-|-|-|-|264.215198515194|135.348200660424|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|5.04|1.4|-|-|-|-|0.829791671837092|-|0.529989361749948|-|3.69421201675767|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0.199559238798737|-|-|-|-|-|828.94|1647.97|1188.87|375.23|966.67|773.85|-|996.27|552.14|935.21|-|564.13|155.47|833.9|1472.37|6480.99|819.71|1951.19|1095.78|-|-|-|-|-|-|-|126.577708489451|-|-|25.6653760888677|-|0.6|-|0.5|-|0.5|-|0.9|-|2.7|-|-|-|3.8|-|-|-|11.5|-|-|-|5.1|-|-|0.1|-|-|-|-|-|-|-|-|0.2|-|-|0.6|-|-|-|11.6|-|-|0.2|-|0.1|-|-|-|-|-|-|-|4|-|-|0.4|-|-|0|-|-|0|-|-|0|-|0.1|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|1.00584491245155|0.7|-|0.3|-|0|-|-|-|-|-|4.31685329254933|-|-|-|-|식약처('13) 제2권|식품의약품안전처
94|95|D000172-ZZ-AVG|D000172|음식|품목대표|토마토소스스파게티|2019|전국(대표)|평균|면 및 만두류|스파게티류|500.0|g|-|-|642.583270916812|-|356.795485516313|-|24.348842462914|19.1524320530042|-|93.2040031470296|15.5984400683995|2.51709889921237|4.98834461475566|6.52687368247819|0.194444444444444|1.37167842750883|-|-|-|7.33917610420116|-|-|-|-|-|-|214.536282817223|-|3.05229495048657|93.04|373.19304786047|-|1094.45041100688|1508.63440253316|2.71|0.43|-|1.03|-|0|-|-|-|-|-|23.4440647116694|1228.63803999067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|9.89|1.43|-|-|-|-|0.868482098173725|-|0.331647843820446|-|9.36026349323262|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0.165992524863845|-|-|-|-|-|787.99|1576.3|1107.08|301.03|992.6|753.28|-|943.93|552.77|1034.13|-|536.14|139.02|905.57|1787.1|7954.75|856.53|2031.02|1078.17|-|-|-|-|-|-|-|49.1675328994745|-|-|5.43661866043655|-|0|-|0|-|0|-|0.1|-|0.1|-|-|-|0.3|-|-|-|3.5|-|-|-|1.2|-|-|0.1|-|-|-|-|-|-|-|-|0|-|-|0.2|-|-|-|7.6|-|-|0.4|-|0.1|-|-|-|-|-|-|-|4.2|-|-|0.4|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.20969330382859|0.1|-|0.1|-|0|-|-|-|-|-|6.49923682073892|-|-|-|-|식약처('13) 제2권|식품의약품안전처
95|96|D000173-ZZ-AVG|D000173|음식|품목대표|해물칼국수|2019|전국(대표)|평균|면 및 만두류|국수류|900.0|g|-|-|628.262318715971|-|741.007344808602|-|22.8025754719079|4.60516831436504|-|123.901375499763|3.80805082077794|0|1.77085088669828|0.13725|0|1.89994993407966|-|-|-|44.90625|-|-|-|-|-|-|128.736467509499|-|28.3786457367034|0|209.624731669461|-|536.865184314646|2355.07217508832|0|0|-|0|-|0|-|-|-|-|-|6.61218117469366|150.534451840339|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|-|-|-|-|0.934683665315855|-|0.434133354075287|-|2.64043764251975|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0|-|-|-|-|-|0|0|0|0|0|0|-|0|0|0|-|-|0|0|0|0|0|0|0|-|-|-|-|-|-|-|26.6991768625381|-|-|1.30174759312656|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|1|-|-|-|0.3|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.2|-|-|-|1|-|-|0.1|-|0|-|-|-|-|-|-|-|1.6|-|-|0.6|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.00585669651645283|0|-|0|-|0|-|-|-|-|-|7.68353590536119|-|-|-|-|식약처('12) 제1권|식품의약품안전처
6965|6966|D018185-ZZ-AVG|D018185|음식|품목대표|회냉면|2020|전국(대표)|평균|면 및 만두류|국수류|500.0|g|-|-|741.26|-|335.73|-|29.04|20.11|-|111.04|14.21|0.00|3.89|1.48|0.00|8.84|-|-|-|13.12|-|-|-|-|-|-|264.98|5.04|-|107.96|366.45|-|804.99|495.46|3.30|0.26|-|1.45|-|31.59|-|-|-|-|-|0.00|462.88|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|12.56|0.05|-|-|-|-|1.68|-|0.26|-|0.00|-|-|-|-|-|-|-|-|-|-|-|59.94|-|-|-|0.00|-|15.93|-|-|-|22207.49|-|877.53|1676.29|1186.53|311.23|1008.35|917.64|-|933.49|417.78|1175.19|-|517.90|372.70|1068.05|1828.41|6089.69|1019.90|1706.16|1100.66|-|-|-|-|-|-|-|44.41|-|-|1.33|-|0.00|-|0.00|-|0.00|-|0.00|-|0.01|-|-|-|0.03|-|-|-|0.94|-|-|-|0.31|-|-|0.03|-|-|-|-|-|-|-|-|0.00|-|-|0.02|-|-|-|1.92|-|-|0.07|-|0.02|-|-|-|-|-|-|-|3.39|-|-|0.16|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.00|-|-|0.09|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|4.09|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
214|215|D000373-ZZ-AVG|D000373|음식|품목대표|깨죽|2019|전국(대표)|평균|죽 및 스프류|죽류|800.0|g|-|-|515.347717113908|-|686.164830568951|-|13.6563612330604|15.944494923238|-|79.3054544681308|3.58876854621692|3.51721299066137|0|0.0715555555555556|0|0|-|-|-|9.78006666666667|-|-|-|-|-|-|401.682464664729|-|16.1258600286504|0|279.051989187932|-|222.392963143679|1160.1867449396|0|0|-|0|-|0|-|-|-|-|-|0|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|-|-|-|-|0.75840562892374|-|0.449877326224439|-|2.41187228928478|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0|-|-|-|-|-|0|0|0|0|0|0|-|0|0|0|-|-|0|0|0|0|0|0|0|-|-|-|-|-|-|-|0|-|-|2.82693695286223|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|1.9|-|-|-|0.9|-|-|0.1|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|6.7|-|-|0.1|-|0|-|-|-|-|-|-|-|7.7|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.00547671712851061|0|-|0|-|0|-|-|-|-|-|4.92885880661957|-|-|-|-|식약처('12) 제1권|식품의약품안전처
7237|7238|D018457-ZZ-AVG|D018457|음식|품목대표|닭죽|2020|전국(대표)|평균|죽 및 스프류|죽류|400.0|g|-|-|177.46|-|356.70|-|10.70|2.27|-|28.57|0.00|0.00|0.00|0.00|0.00|0.00|-|-|-|0.32|-|-|-|-|-|-|16.89|0.42|-|18.20|110.31|-|164.38|467.19|1.11|0.16|-|0.27|-|5.41|-|-|-|-|-|4.66|0.00|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.38|0.10|-|-|-|-|0.28|-|0.17|-|11.47|-|-|-|-|-|-|-|-|-|-|-|44.38|-|-|-|0.29|-|0.00|-|-|-|9098.92|-|420.30|754.99|715.23|227.68|431.42|394.87|-|507.57|217.70|790.23|-|471.03|46.18|511.00|844.52|1472.47|464.51|392.67|436.55|-|-|-|-|-|-|-|29.78|-|-|1.30|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.04|-|-|-|0.99|-|-|-|0.27|-|-|0.00|-|-|-|-|-|-|-|-|0.01|-|-|0.23|-|-|-|1.74|-|-|0.10|-|0.02|-|-|-|-|-|-|-|0.74|-|-|0.04|-|-|0.00|-|-|0.01|-|-|0.01|-|0.02|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.02|0.01|-|0.00|-|0.01|-|-|-|-|-|1.76|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
216|217|D000376-ZZ-AVG|D000376|음식|품목대표|소고기버섯죽|2019|전국(대표)|평균|죽 및 스프류|죽류|800.0|g|-|-|578.278022105566|-|660.364201806273|-|18.7467936431625|7.46515649267282|-|109.026109774715|0.261716291544858|0|0|0.261716291544858|0|0|-|-|-|2.962|-|-|-|-|-|-|54.4279910491388|-|8.13846486791331|0|177.845373345393|-|417.187264206559|1261.80387836458|0|0|-|0|-|0|-|-|-|-|-|0|239.81563761283|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|-|-|-|-|0.120529537507|-|0.62866157650909|-|4.07417472358865|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0|-|-|-|-|-|0|0|0|0|0|0|-|0|0|0|-|-|0|0|0|0|0|0|0|-|-|-|-|-|-|-|26.0803264839349|-|-|2.7209744469545|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|1.8|-|-|-|0.8|-|-|0.1|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|4.3|-|-|0.1|-|0|-|-|-|-|-|-|-|4.1|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.14208350214325|0.1|-|0|-|0|-|-|-|-|-|4.39773828317638|-|-|-|-|식약처('12) 제1권|식품의약품안전처
217|218|D000377-110-AVG|D000377|음식|품목대표|어죽|2019|영동|평균|죽 및 스프류|죽류|800.0|g|-|-|552.06|-|664.4|-|20.4|7.5|-|100.8|9.8|0.8|3.2|1.2|0|4.6|-|-|-|8.9|-|-|-|-|-|-|190.44|-|2.28|87.83|305.38|-|687.37|2105.53|2.17|0.37|-|1.41|-|25.86|-|-|-|-|-|0|714.59|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|5.08|0.27|-|-|-|-|0.19|-|0.07|-|2.14|-|-|-|-|-|-|-|-|-|-|-|54.95|-|-|-|0|-|0|-|-|-|-|-|615.349379797476|1249.72309550212|807.762257341148|278.767470622752|845.657456981024|625.982468068514|-|739.34558560143|396.92278702755|1148.2484992592|-|492.906000408323|176.912865189211|837.994223765874|1353.3959939668|5324.17742625519|1059.10314379008|1332.81778500526|834.853527282491|-|-|-|-|-|-|-|35.47|-|-|1.7|-|0|-|0|-|0|-|0|-|0.00792287908338257|-|-|-|0.0762919060576302|-|-|-|1.25482677530624|-|-|-|0.314810818668378|-|-|0.0154018463177981|-|-|-|-|-|-|-|-|0|-|-|0.275176675381847|-|-|-|1.76504229969155|-|-|0.138791873064832|-|0.0420076889526541|-|-|-|-|-|-|-|1.73124048597796|-|-|0.692307199504708|-|-|0.00564202427270067|-|-|0.0181717367699232|-|-|0.0207226052298394|-|0.0354247158080332|-|-|-|0.0615717896670227|-|-|-|0.020000606626049|-|-|0.166992496630143|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|6.9|-|-|-|-|식약처('16) 제4권|식품의약품안전처
7242|7243|D018462-ZZ-AVG|D018462|음식|품목대표|채소죽|2020|전국(대표)|평균|죽 및 스프류|죽류|400.0|g|-|-|173.76|-|356.57|-|6.75|2.76|-|30.47|0.69|0.36|0.00|0.33|0.00|0.00|-|-|-|6.08|-|-|-|-|-|-|35.13|0.8|-|29.09|77.86|-|686.02|894.77|0.77|0.19|-|0.34|-|33.71|-|-|-|-|-|0.00|214.51|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.70|0.07|-|-|-|-|0.65|-|0.49|-|5.12|-|-|-|-|-|-|-|-|-|-|-|45.50|-|-|-|0.88|-|2.36|-|-|-|3406.80|-|241.29|302.40|165.84|43.98|239.91|180.05|-|174.15|82.62|210.90|-|224.14|14.57|256.84|351.19|455.60|129.37|147.77|186.19|-|-|-|-|-|-|-|0.00|-|-|0.72|-|0.00|-|0.00|-|0.00|-|0.00|-|0.05|-|-|-|0.04|-|-|-|0.44|-|-|-|0.17|-|-|0.02|-|-|-|-|-|-|-|-|0.00|-|-|0.01|-|-|-|1.48|-|-|0.05|-|0.02|-|-|-|-|-|-|-|1.24|-|-|0.07|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.01|0.00|-|0.01|-|0.00|-|-|-|-|-|3.45|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
21|22|D000032-ZZ-AVG|D000032|음식|품목대표|김치국|2019|전국(대표)|평균|국 및 탕류|채소류국.탕|450.0|g|-|-|89|-|425.8|-|5.4|2.8|-|10.5|2.9|0.6|1.1|1.2|0|0|-|-|-|4.5|-|-|-|-|-|-|113.75|-|1.55|60.98|116.81|-|516.39|1642.08|0.73|0.14|-|0.45|-|41.43|-|-|-|-|-|0|734.11|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.27|0.01|-|-|-|-|0.28|-|0.15|-|0|-|-|-|-|-|-|-|-|-|-|-|33.74|-|-|-|0.15|-|1.78|-|-|-|-|-|137.02|274.18|267.73|48.01|175.65|170.57|-|177.56|98.49|287.29|-|122.27|58.46|278.94|598.5|1450.03|212.42|211.06|207.21|-|-|-|-|-|-|-|0|-|-|0.3|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.2|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.3|-|-|0|-|0|-|-|-|-|-|-|-|0.7|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|5.4|-|-|-|-|식약처('15) 제3권|식품의약품안전처
6843|6844|D018063-ZZ-AVG|D018063|음식|품목대표|달걀국|2020|전국(대표)|평균|국 및 탕류|기타 국류|400.0|g|-|-|52.37|-|388.01|-|3.73|2.94|-|2.74|0.00|0.00|0.00|0.00|0.00|0.00|-|-|-|0.81|-|-|-|-|-|-|20.95|0.78|-|5.38|81.08|-|77.50|984.54|0.44|0.27|-|0.03|-|8.63|-|-|-|-|-|0.00|0.00|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.06|0.00|-|-|-|-|0.00|-|0.13|-|0.00|-|-|-|-|-|-|-|-|-|-|-|9.80|-|-|-|0.20|-|0.00|-|-|-|3412.92|-|122.54|280.75|268.96|18.66|191.32|178.99|-|170.19|85.90|233.34|-|153.66|38.51|220.11|396.60|503.75|124.64|131.50|293.51|-|-|-|-|-|-|-|124.44|-|-|1.06|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.74|-|-|-|0.31|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.08|-|-|-|1.95|-|-|0.07|-|0.01|-|-|-|-|-|-|-|0.50|-|-|0.01|-|-|0.00|-|-|0.00|-|-|0.00|-|0.07|-|-|-|0.00|-|-|-|0.00|-|-|0.01|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|2.57|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
6885|6886|D018105-ZZ-AVG|D018105|음식|품목대표|토란국|2020|전국(대표)|평균|국 및 탕류|채소류국.탕|400.0|g|-|-|62.09|-|382.26|-|4.01|0.49|-|10.42|1.07|0.33|0.28|0.47|0.00|0.00|-|-|-|0.21|-|-|-|-|-|-|33.75|0.33|-|27.32|62.57|-|435.14|759.86|0.23|0.10|-|0.57|-|0.00|-|-|-|-|-|0.00|10.96|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|0.35|0.02|-|-|-|-|0.09|-|0.07|-|1.84|-|-|-|-|-|-|-|-|-|-|-|15.52|-|-|-|0.23|-|1.39|-|-|-|3053.62|-|115.14|229.56|160.88|46.63|137.46|152.47|-|161.57|55.04|227.34|-|221.58|0.00|173.08|413.10|516.50|149.45|142.64|151.21|-|-|-|-|-|-|-|4.49|-|-|0.14|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.01|-|-|-|0.09|-|-|-|0.03|-|-|0.00|-|-|-|-|-|-|-|-|0.00|-|-|0.02|-|-|-|0.12|-|-|0.01|-|0.00|-|-|-|-|-|-|-|0.06|-|-|0.01|-|-|0.00|-|-|0.00|-|-|0.00|-|0.01|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.00|0.00|-|0.00|-|0.00|-|-|-|-|-|2.82|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
38|39|D000064-ZZ-AVG|D000064|음식|품목대표|탕국|2019|전국(대표)|평균|국 및 탕류|어패류국.탕|250.0|g|-|-|92.1521554296068|-|229.911545916317|-|13.1813680814538|4.27211688452746|-|0.24440778576114|0.0781721798030836|0|0|0.0781721798030836|0|0|-|-|-|4.21808104050009|-|-|-|-|-|-|76.4679531303498|-|1.67147815353217|35.67|114.179784575255|-|235.594213253068|656.74985218755|2.67|0.07|-|0.36|-|16.97|-|-|-|-|-|0|25.4961219676205|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.29|0.01|-|-|-|-|0.109834086189233|-|0.177446927881306|-|0.863460383981867|-|-|-|-|-|-|-|-|-|-|-|13.6|-|-|-|0|-|0|-|-|-|-|-|426.1|1085.8|1000.17|274.31|561.76|653.47|-|527.25|333.75|975.09|-|470.82|128.51|785.41|1431.88|2441.25|52.85|665.26|666.65|-|-|-|-|-|-|-|30.1206357371387|-|-|1.0053802488218|-|0|-|0|-|0|-|0|-|0|-|-|-|0.1|-|-|-|0.6|-|-|-|0.3|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|1.1|-|-|0.1|-|0.1|-|-|-|-|-|-|-|0.9|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.0686391330956876|0.1|-|0|-|0|-|-|-|-|-|2.39056133194058|-|-|-|-|(주)대산후드|식품의약품안전처
